a33fcdc0-6e4b-4d05-8de2-30262fb8d2fb	SYR CREMAFFIN PLUS
e6717343-39f3-4137-a367-ea23855d5642	SYR EFFRINE SYP
2d6d49c2-cc33-4b99-928f-ade27082932a	SYR ELADI PEAD COUGH SYRUP
972728b8-0da2-43c9-ba52-b9c534ae4500	SYR ELADI SUGAR FREE SYP 100ML
d3c6a8c2-cede-4beb-bc3e-cc6ce9daa509	SYR FLUCOLD
dcf7b834-6c96-4b33-a251-960adb3c7caa	SYR GRIPE WATER KINDER 150ML
00cf9e79-14ff-498e-9fcb-e75d426981d7	SYR LACTIFIBER
183713f7-9877-4feb-aa53-aa5e44a50290	SYR LEVOLIN
6eb93a13-ed09-487a-980e-ce0db6769fa9	SYR NUTROLIN B
a98e77ee-4b90-4f87-a65f-5ce150d028c2	SYR RANTAC
d7080cf5-f13f-46f7-9ce0-02bf7724c7c6	SYR REX D
b6253ab3-30a3-423f-bb8e-0bcb8695552d	SYR RICONIA
2c16c388-1ea7-42ca-a020-6934237f232f	SYR SENQUEL AD 100
4fac1dc6-7780-4e05-9942-97e2aa1e0bba	SYR SUCRAFEX
54d7e26b-aff6-4c68-8026-0ed9168fe839	SYR TRIFER SYP
7858810c-c345-4ffe-8c5f-3f79ebeab25e	SYR TUSQ X+
b7ecd30e-fad1-4a03-8ef0-f8901d0d6f77	SYR VIZYLAC DP
0fcfd154-a756-4d51-b64a-6151bd7ceb81	SYR ZINCOVIT
24d51cd6-4ee9-4d2c-a696-d333817aefab	SYR ZINCOVIT CL
520463ac-0e26-475f-acf1-5172d9b997a9	SYR ZN 20
b5b499f8-8586-4ee5-90a9-d1665f80f92b	TAB ACCEL MR
9c67e680-28a4-4c10-bb5f-1a66e281f454	TAB ACIVIR 200
94dbfff0-cbf9-4a95-a7fd-b22bedaa9688	TAB ALPRAX 0.5MG
98441d99-978c-4b5e-b2bf-264aceada221	TAB AMLODAC 2.5 MG
4b2ec635-a0d8-4a5c-842c-767375f1a6ce	TAB ASOMEX 2.5
3d6e7283-06fd-4ca8-b08f-908bf39e045e	TAB ASOMEX 5
a784fabd-c112-452c-9f75-c7277c873c5e	TAB ATORFIT 10
3c0103e0-15da-41ef-8fc1-20fcddf99691	TAB ATORFIT 20 MG
ca397981-2d83-4435-9a0e-070faccba0d6	TAB ATORFIT CV 10
7394fe6c-e56e-4d38-b904-2a3081cdd9fc	TAB ATORSAVE 10 MG
1ccea9ed-8862-482d-8ca4-05a0dce7c3c3	TAB ATORSAVE 20 MG
fe300973-7264-45ef-aa38-626c13874782	TAB ATORSAVE CV 20
768ef4de-8084-4809-b1a2-b2a8eb8b6a64	TAB ATORSAVE GOLD 10
acb33aac-509f-4b46-a22e-4315f1158b2c	TAB AVOGLIPT M
960c2e04-4994-40ee-8310-984e6ea7bca5	TAB AZEE 100 DT
5498270f-8b12-4e11-b903-5935bf36366a	TAB AZEE 250
7ca8b2ac-2d98-49f7-8a6d-81369e6c19f9	TAB AZITHRAL 500
d8141458-8934-4b26-9078-8c75dfb73230	TAB AZITHROX 250
bf389351-e6a5-4407-ab42-7c380fdf147d	TAB AZITHROX 500
207c9694-1488-4625-b306-e97fe8486ba3	TAB BACTHEAL POWDER 5ML
f027b1a8-2e44-4c23-a2c6-19921d1f4685	TAB BIZFER XT
db617418-fee7-42bc-8081-4b5e80f7992d	TAB CALDOB 15'S
e6a60283-61a9-45b5-8843-9f9c3b1826b6	TAB CAPSITOP GEL 30G
5c6ccb2e-692c-41db-8fa0-41f005070b4c	TAB CAROFIT PLUS
5aa02ac0-59d6-4b98-9674-2275b10b6512	TAB CEPODEM 200
915ad9ab-46e0-4af4-a5a9-44075780e9cf	TAB CINOD 20 TAB '
f80b7dec-05b6-408d-9b6e-12ef2c18bd50	TAB CLENIA FACE WASH 100MG
df9fc78e-ca4a-4aca-a14d-735347999afb	TAB CLONOTRIL 0.25
f4cd9448-590d-4809-abe8-d8d3c125961f	TAB COLIGON O
cc3e0807-4906-493d-9b1c-4c54223bb430	TAB COOLNAC
2121f5a1-9bbc-4fa8-b4a9-f17c763d9e64	TAB COOLNAC P
bcbc2998-9782-4a88-b6c9-641717eae971	TAB COVANCE 25 MG
b432e8d0-2d4e-471f-9075-a59e7d85a3a9	TAB COVANCE 50 MG
d399dc07-702a-4275-92a6-e852f2b75fba	TAB CYSTONE
1167b97f-ad40-483b-bf5d-014c6f4f64b0	TAB DAZIT 15'S
047fd2b5-de00-41fe-932e-c123abf6e68a	TAB DEFZA 6
05130e9b-239c-43c5-b7d5-ea8479a89b1f	TAB DENFAST 200
89107b82-2b28-480d-8098-b6a00390be34	TAB DIABETROL
e0d57a70-e764-4694-a169-eb8bfc9d40c1	TAB DOXOLIN
401c535a-4571-41c2-bbae-617febe2fcc0	TAB DUREX COND
c677fe7a-5e3a-4592-a110-7e6642978963	TAB DYTOR 20 MG
502387d0-390e-4d56-89d2-58adeafb2344	TAB DYTOR 5 MG
1fdc0e83-03d5-4bdb-a35e-7da22d697e12	TAB ELTROXIN 25MCG
e9ac7a70-37cb-4722-b2c1-ca265f5228fb	TAB EPTOIN 100MG
9ca9dc01-7414-45e3-8ff8-064a55da61ff	TAB ERITEL 20 MG
9fb01629-24ac-49b7-a89e-b01842aabb29	TAB ERITEL 40 MG
06b80a64-3f82-4e4d-8bda-57fb44a55f83	TAB ERITEL CH 40
40652ebf-bbe0-4f7f-b9c5-ee26493387f5	TAB Evion 400 caps
84442e4a-9c03-4a15-8440-b7637bc47fc8	TAB EXIB MR
4fc4f1e9-fa5a-4a65-9768-a9152609e624	TAB febustat 40
265a31ff-3ca6-44f1-9464-8125026a87be	TAB FLAVOSPAS
d7a73b0c-86f5-461f-8d23-650f32eb0faa	TAB FLUCOLD
9b8656a5-d01e-458c-8495-80cbb631ff46	TAB FNR 5
dcf4085d-542e-4ea9-8fdb-0e6bdff5aa38	TAB FOPYMIN
12ab6e13-119d-4a85-8047-80b7766cc087	TAB FOPYMIN ACT
37bb8966-3716-4137-a1b5-de367bd2d6ff	TAB FOURTS B
d52fc1c8-ae5c-44cc-9ccc-23503b4d2966	TAB GEMER 2
00f0f883-a21a-4710-95ae-6af5eddcda45	TAB GLIMISAVE M1
f23f6705-c96a-4560-9175-8525d8f1ebb1	TAB GLIMY-M1
df4f1095-f032-4fbe-8aab-baf830a4ea80	TAB GLOEYE
713a4958-ce64-49c4-9f6e-2316a157e15d	TAB GLUCORADE (ORANGE)
64a2ae75-3087-4d37-b580-1fc802ebeb0e	TAB GLYCIPHAGE 500 MG
58cd1cc9-4aef-47fd-9a2a-122e8216b39d	TAB GLYCIPHAGE SR 1GM
a3b17ae8-7980-42c2-ab3f-c373bce49c8c	TAB GLYCIPHAGE.SR 500 MG
40085b7d-c1f6-4e2f-b15a-6a39ad6632cc	TAB HIPRES 50
d128a1e9-1736-4570-8557-994bf769c6d0	TAB ISOLAZINE TAB 15'S
86b114bc-4d6f-41a9-bd21-bb4dbed4091e	TAB ISTAMET 50MG/1000MG
fa50ff55-b228-45da-9591-54e21c2c4fe2	TAB ISTAMET 50MG/500MG
750d9a87-20d2-4552-8b7b-e3f9ba48634a	TAB JANUMET 50/500
a6e2e111-23ba-45dd-844c-3c34e9975abe	TAB LEVIZ-M
46a2d03e-5c9e-4c65-85fd-c334460f70ac	TAB LIPIKIND 10MG 15S
89e552c9-3920-40c6-af24-954f5398a195	TAB LISTRIL 5 MG
d89c6378-08e8-4713-8b61-1e0c96101311	TAB LUBRIJOINT 500
83893025-7116-43b3-9542-37dd1d4d1f33	TAB LUBRIJOINT 750
3ee527e4-48a2-48f9-90e4-0f040fb9a3d7	TAB LYSER
ff822ef9-2e8d-424d-b994-6ec85fd9599b	TAB LYSER AP
e78acf37-bab6-41ad-9dd4-b3c99fe05a1c	TAB LYSER FORTE
65897244-3f88-48c6-8c6e-6dab79a70c58	TAB LYSER-D
f63aa5c9-768c-41c7-b44d-53b1a630150b	TAB MACSART 20 MG
c53a033d-d348-4059-a36e-218d802cef0c	TAB MACUGOLD PLUS
ff9cc9ef-8706-48b4-8f18-bafa6f6296a1	TAB MEBEX
87b3dbf0-5837-41a5-8f27-b0bc1c62725b	TAB MEFACID SPAS
58515fcd-a610-48cc-a5d4-1bc1416f9c8a	TAB METPURE XL 25
7938275b-81cc-4a1c-b093-468db55c4168	TAB METPURE XL 50
bf769df5-d5a2-4169-948d-6f48539f04be	TAB MICROCEF 100 DT
5e862ccb-cb6a-4698-a678-d6784008b1dd	TAB MILFLOX .[H1]
407f7059-ec1f-4f03-92ea-531cb9cb3187	TAB MILFLOX PLUS[H1]
dce81d59-a07a-49a8-8c78-adc15d6ae6a4	TAB MUCINAC 600
793b8dcb-ef58-4d46-8a67-e27eac7d2482	TAB MYPEN2
78ff6dcc-59ea-4dad-a43c-6afbd5b3deae	TAB NATUROGEST SR 200
c1d782e2-c4b3-4bc2-b27b-251c24013dd3	TAB NAZA 0.5
bf432458-314b-4133-b714-de60091259de	TAB Nexito 10
0c6213d9-ddf1-4c86-bea3-497d1b0ddadc	TAB NEXITO PLUS
cc48a72c-3d7b-4682-b4a0-66d737fe225c	TAB NICOTEX MINT PLUS 2
7ab99e47-6357-4791-86d8-e9562cd1a533	TAB NOCOLD TAB
0b2b062a-23e7-46da-8114-ac6dec025db4	TAB NORBLEND
28ab2714-9efa-4ddc-b69b-2330d0ab8bd0	TAB NOVASTAT 10 TAB
1a1d6701-233a-4e0c-91b4-afea9032abf5	TAB NUCOXIA 60
a0a29e97-3cde-48b9-951d-c97e7301e454	TAB OKAMET 500 TAB
50c77400-51fb-4f33-ac42-baf12a186079	TAB ORNI O
4cb9c965-b939-4034-bca3-55f1d9c45730	TAB OROTATE
6357043a-6198-41b6-997f-de7914e3f16e	TAB ORTHOHERB TAB 30'S
d4c36fab-47f7-45d2-9d9c-806c8ae4d711	TAB ORTHOHERB TAB 60'S
f2a58a7a-c5de-4097-affa-f0e73bcff628	TAB P 650
32b3e991-4249-4e08-8b8e-af058cb5be76	TAB PANDOZ DSR
4dbdfd4a-563e-4a67-92ff-e8ffe892aaf9	TAB PARACIP 500
f0529e20-ed3c-4c0a-938d-56183339ce3a	TAB PARACIP 650 TAB
4c364d69-99da-440a-8994-9b2cc1a34cbd	TAB PREGABA M 75
50e6adb8-7002-4b8c-b5f6-683796144b4e	TAB PROLOMET AM 25
708f3e9c-36bc-428a-8fb1-75f218f7151b	TAB PROLOMET-XL 25 MG
2917e677-01a3-459c-86e5-6967ee025c7a	TAB RABONIK 40 DSR
f1f8210b-0306-4e3c-81a8-867245b35a7d	TAB RACIPER 20MG
cbed2045-3ff3-4706-8f11-5412647d7d60	TAB RACIPER 40
79888c15-3ce9-4292-9c0c-2481fbe24449	TAB RACIPER D 40
70701dc1-cda3-4d76-9f4b-e765e7af1345	TAB RANGES PLUS TAB
daf6229c-aa7d-4309-9556-15a1df6057ab	TAB RANTAC DOM
f57ba123-f05f-4705-af54-2ba0d0f964fe	TAB REPACE 25 MG
97856ff1-0017-4944-bba9-b2c4fc67a328	TAB REPACE 50 MG
4f3773aa-64ef-4263-bfa7-8f14cde886db	TAB RICONIA SILVER LP GEL
fd37d883-1577-4399-a61d-c3cc946fc63f	TAB RIFAGUT 400 MG
8a92b631-898b-4f7a-9195-2ca37d11a834	TAB ROSUVAS  10 MG
579817c5-642a-438e-bc4e-b3fc4c6ab46d	TAB ROSUVAS 20MG
eb863f9b-4598-45fe-95a1-d1b02471904e	TAB ROSUVAS 5
19673912-bbc9-45ff-839e-3e10c19647ea	TAB ROZAVEL 5
caeb1ae8-72d5-40e8-bb13-fbbc7e1f470c	TAB SAZO 1000
5873b17a-12b2-4164-a866-3119d6f8e231	TAB SAZO 500
84a4dea1-80e2-41ff-b68a-f8d6f0fcf6a3	TAB SEBIFIN 250
1304d0dd-976d-4aef-8781-40997fc0a5f5	TAB SERLIFT 100 TAB
92c4c2e5-ef23-47e0-af84-0227ff1dfa87	TAB SHELCAL 250
1dadd1ed-81d2-4b60-a597-79ef26abad9d	TAB SIMVOTIN 20 MG
b265a38c-8053-4d68-a00d-86c7e4ea6bf2	TAB SODAMINT 100'S
c825036e-28e2-4ba7-bd36-b908e3cb97b4	TAB SOFINOX CREAM
f4f8aa64-fa14-4a50-b134-988a5f6addb9	TAB SOFTVISC
517d15e5-cd34-496d-b44e-65a7f2834c8d	TAB SOMPRAZ 20
83c14f27-f419-4077-9d2e-f24367e16fbd	TAB STUGIL
d2e1ddc8-41d5-4e87-8c07-fe50d502de7d	TAB TENSTAR.M
8393417d-a178-4bb0-8975-ca887a2099b9	TAB TEZCORT F
637bd5f2-2c94-41a1-955a-0f15e1e64085	TAB THEO ASTHALIN TAB
83068adc-4a9b-45bc-bc20-ff80375d39b1	TAB THYRONORM 88
118dbda8-06a0-4172-9f46-9b94b030b1d3	TAB THYROX 100 MCG
09f8fed9-d95f-4967-b347-2c02172f5aa0	TAB THYROX 50 MCG
0004d189-af30-45d3-b00c-1ebbe8d3d925	TAB THYROX 75 MCG
4d59e3c2-188e-41f6-8634-920b5da7a3cb	TAB THYROX 88 MCG
6a98a4cb-70b4-4348-b9e3-1cbb62d7edd2	TAB TRIFER XT
84874875-8578-4dc1-88a3-d247b68ffa58	TAB UDILIV 150 MG
6bdfcc2e-104b-4e7e-ba5d-8466c69e5818	TAB URSOCOL 150 MG
ab41b694-4739-4933-97ab-19964fb0a723	TAB URSOCOL 300 MG
016bd8f6-1b08-4268-8455-359904571eda	TAB VOLIBO 0.2 MG
ec74f995-6d79-40a3-967f-353f37c0ec0b	TAB VOLIBO 0.3 MG
b381b697-f086-45f9-a04c-f197a48dad57	TAB WAKFREE OD
3f605817-11f9-48fa-bb75-904d69595a6d	TAB WALAPHAGE 500 MG
2bad073c-dca9-466e-9688-87ca5b4b7775	TAB WELLNERV NT 100
8c0be799-2eba-4b73-bb05-342f7eccc77f	TAB ZINCOFER
e8f82d6a-a2c6-4d44-a64f-ec55b4dbf30c	TAB ZINCOVIT CD
366a3eb7-ab24-4640-a152-a793e6051376	TAB ZOLFRESH 10 MG
3a31465a-3199-4f95-9587-dd005c20af77	Total
f7208457-3fb6-41c7-b867-3cde542fe28f	8X SHAMPOO
8de66995-9b22-4a22-9c59-05a53af191ac	ABPHYLLIN SYP 100ML
d60ea50e-1071-4121-8c45-fb6fd074f41c	ABPHYLLIN TAB
6535b776-5485-4cc6-ba7b-d79c72602cf8	ABPHYLLINE N TAB
2662a78a-f82c-4fd3-b010-122f0c7653e2	ABZORB DUSTING POWDER
6e0f33c2-ba4a-4a57-8d86-f723cac00b19	ABZORB POWDER 60GM
39102ca1-ae5b-4ffd-85df-bff46b236a7e	ABZORBENT GAUZE
ba5d2967-e4a0-4513-812f-c51bd2bcfa44	ACETONIA P TAB
17b9ad31-d72b-4ebb-81ea-c9f5007cd7bd	ACLAIM 70gm
12f568e8-d532-4d5f-ac30-5cb529594fbd	ACNOVATE BAR
97101244-8bce-4948-b695-1a6608d88f8f	ADULT DIAPER 10S LARGE
73af3185-d17a-4db0-8405-612ca381e005	ADUTL DIAPER (M)
5290f6f6-51fe-4738-a5bd-06b26b3cbfea	AEROCORT  ROTACAPS
54b452b7-0fc4-4227-b511-64f5c9fe2991	AEROCORT DC INHALER  200MD
58c1bd94-061a-4a7b-b053-3f05d8771b14	Alex Syp
296ef80f-ba80-415f-b6de-f333010fee82	AMBRODIL DROPS
84f17079-e5f9-49b4-a48f-846acded3a79	AMBRODIL LS
05fa2e73-9e45-4376-b513-ffa21022086a	AMFLOR TOOTH PASTE 70GM
c9174ca4-f74c-4cb4-9304-a91077690511	AMLO 5MG
d9383562-4560-402f-9e80-5c3843d2509e	AMLODAC 10
3df8a76a-0ee9-49d0-a99e-8a8681051ead	AMLOVAS H
2545ebd3-ebc2-42e0-a501-072845182685	AMRUTANJAN PAIN BALM EX POWER
717da0f9-5000-420f-b2a2-ad2fe2b0910e	AMRUTANJAN STRONG BALM
6bd1ef7d-5e50-4a99-acef-2002923ab605	AMRUTH Y PAIN BALM
81f005b8-e066-4173-9c55-37fe250ad5ee	AMRUTHANJAN ROLL ON
e967b738-3e13-412d-a387-42b05525dfe1	ANABOOM AD SHAMPOO
fbb6e9c5-5800-49b8-b794-1c43709ca999	ANEROBN PLUS OINT 15GM
4bbb10c6-df25-4e6d-9386-e3f25aa0ceec	AP EYEDROPS
520a69a7-0a22-4e82-8498-b7d3da47d65a	AQUASOFT CREAM 60GM
fa0ae494-5c53-447f-9601-d4a372cd156c	ARACHITOL 6LAC INJ
8e59ea87-faf0-4ef2-9983-fa3712d13c53	ascoril expectorant
d3180e2e-b3c1-4014-a1cd-0857e884db52	ASCORIL FLU SYRUP
f6732d5a-e3e8-402d-88bd-53bf93193afa	Ascoril LS Syp (LS)
b33e2b97-7c3d-4793-8238-034f81967ce9	ASCORIL PLUS EXP
64f2275e-322c-4166-866e-50b27ec05ca8	Ascoril Plus Expt
23c745ac-702e-46b3-aaca-5e97863be301	Ascoril SF Syp (SF)
64763a95-656d-45c3-b1ba-d7066d1e844a	ASTHALIN  RESPULES
c3cb9f08-debe-4cfd-b779-8c20ab56767a	ASTHALIN RC
3f4cc109-b832-472c-ae6a-5407ca778046	ASTHALIN RESPULES
7a0521f3-6ece-4015-a6e0-9916b3f1285d	AUTRIN  CAP
059da555-7a12-4dd5-9d76-f05377b59602	AZIDERM 10%
23413a97-b4f5-4637-81b2-906c95dfc527	AZIDERM 20%
33eff693-66d9-4840-9155-1cf651ba2547	AZIDERM PLUS  CREAM 15GM
5215b761-600e-43b5-b705-b5c21914622a	B FIT DIAP PANT M
747af13b-4fe8-4efb-b324-5afeebebacf5	B FIT DIAP XL
081fe5f1-0c1e-46a2-9b03-8e551fc62133	B FIT DIAP XL PANT
027b2de9-47c2-41ae-b450-20965320c6d5	B-PROTIN CHOCOLATE 200GM
4c56f17a-cb94-404e-bcc6-68045c7b7810	B-PROTIN ECO 500GM
757ba64d-ba02-49cd-b6cd-91cf91aca115	B-PROTIN MANGO 200GM
7ab61b52-e8eb-4789-ad9b-b998a78a5c27	BABY CREAM  100ML
968eac0f-9566-4416-8ee0-6d30548539ee	BABY CREAM 50ML
8065e86b-4497-4a71-add0-b0b58c640c8a	BABY SOAP GENT 75GM
2846f471-08fc-4e62-af7d-b32ac52d645d	BABY SOAP GENT 75GM HM
af8fd901-d0bd-4e46-b7ed-d1dca8bc1981	BABY SOAP HM 125GM
2a2c6019-95db-412a-8630-21bd3523873d	BABY SOAP HM75GM
ecc24c9b-cfc7-46b5-b321-c0f620a8e69c	BABY WIPES
c262696a-1c2e-4e64-aa15-8c49e9bd8668	BABY WIPES HM
3b8c6bba-9662-4b9c-ba44-f4959ac107d0	BACTHEAL AX CREAM
ae295245-6403-4490-a785-061ce3bca93a	BACTRIM SYRUP(PROMPT)
a318d8c7-ed48-42f8-8ec2-91bf9f8e71e8	BAND AID
01a73ce7-4278-42fd-9f6a-c3385305dd60	BANDAGE CLOTH 7.5
6ecd0c74-4fe4-4550-b07a-8457b9a649e2	BATRICIN CREAM 10GM
17c2b9fa-6e20-4646-b8ba-9399a7c4f294	BD SYRINGE
764dcfa5-ed18-46b2-ad00-c35c450d12f5	BD SYRINGE INSULIN
d46f3073-d117-4fec-8a11-16c62b62aeb4	BECOZYM C FORTE TAB
8ecb6a15-4fe0-4cde-ab22-7fdfa3f5ed4f	BELLADONA PLASTER
ba0b95d0-404b-4d6e-bc38-bf3ed6adc96e	BENGEL AC 2.5 %
f9e3f257-a187-4668-b98d-8b56725ba833	BETADINE GARGLE 50ML
872225bc-4959-4de0-8e42-50b345a67461	Betamil GM
0279f523-b287-44ce-9656-b9a4f66eff8d	BETNESOL FORTE TAB
c40708fe-c777-4e29-b889-eaaf7f5cf1fb	BETONIN AST SYP  225ML
575bca8b-dd2a-4e15-9e5e-c26c00ac0f46	BFIT DIAP M
c234e975-c9d0-4a9d-bef2-2b7cc0b97cef	BILAST M SUSP 60ML
de1e35c0-933e-4449-b37f-4b4d2d354179	BLUE PANT 18
773044a0-d3f7-46d9-87de-153563ac2aa9	BLUE PANT 196
f472a98c-076e-47c3-8317-99247c745900	BLUE PANT 93
cb984f2e-2e46-4010-a244-ecd58dbca99b	BRIMOLOL EYE DROP
0a57a7e9-802f-451a-a776-353408c2c46a	BRIV UP 25 TAB
32916558-9f4c-4dea-aed4-280b82c36e2e	BRIV UP 50 TAB
4fd5fb5a-e6ff-413c-8e15-668cb6d5647e	BROMTRYP FORTE  TAB
da92694a-2a53-4585-bd58-c85ed97c16b6	BRUGEL
e25a8dce-62e8-47a2-ae59-27d77c765d62	BUDAMATE  100 INHALER
03842d3e-d711-421f-ab7a-b0a2a7d0670f	BUDAMATE  200INHALER
7c491649-2d21-4667-aad6-caf70beb98f8	BUDAMATE 400 INHALER
fe0dac77-d613-4109-9ba9-2e577fe8616c	BUDECORT 0.5 RESPULE
c60c4e7f-cbc9-4b52-af26-18c3492a1ef4	BUDS
e1ec0db2-0179-4a65-bd97-fd3c4d22f1f0	BURNOL 20GM
801ff9ed-a2cf-4f50-9d9d-73e06eaca36f	BURNOL CREAM 25GM
0d8ca587-4d3c-4994-8826-19dbd0737d79	CADI-V SET
eadc5c5d-c838-4a73-869a-ae1bb3c387ff	CAFUNE SERUM 58 ML
cd7f6569-2dbf-4bc2-9166-91cc4fa900a8	CALADRYL LOTION 65ML
5102c30d-e793-4b20-a4a5-147731b29710	CALAMIN LOTION 100 ML
3759d1da-9578-47d4-bcfa-1a8c71e0e0f5	CALDIKIND P SUSP
3b7fe11a-9334-46d1-b05f-6c86aaa68f7c	CALOSOFT AF 50ML
1d3b8e3c-74c5-45f4-aa9e-7b90eb0aff95	CALOSOFT AF LOTION
6b5a4509-f8e0-4f0e-a74b-ccfcbcee4798	CALOSOFT PLUS LOTION
3b23bc6d-27bf-4d68-aea0-6de4f96be366	CALPOL DROPS 15ML
b1623631-68e8-48d1-88e9-03ee6cdfc7b0	Candid B Cream (20gm)
555cb303-0951-4be7-80ba-5562540e910e	CANDID CL SUPPOSITORIES
efb34a33-8eff-4b9e-8842-5850782c555e	CANDID CREAM 30GM
0d9ce12b-0b36-408d-8469-f4dea8882ec1	CANDID SOAP
6e615ed3-b639-458a-843f-6bd6e3c54ddb	Candiderma + cream (10gm)
01e7c94e-99f2-41af-b7cb-48a9f2294b58	Candiderma + cream (20gm)
c726f018-b21c-4227-a2c2-35bf76e73327	CANDISKIN CREAM 15GM
70168994-551e-4bac-9779-b8a2ae6e5d78	CARTIGEN  CA
901ef7c1-abdf-4ba4-a28b-9922b15c5596	CARTIGEN DN TAB
9548ff85-477a-4c59-8899-8b9a8200a167	CATACLEAR EYE DROP
13868929-3224-4395-851d-061e886ea0ad	CAZIQ PASTE 7.5GM
e605f3cc-8e7d-4cd1-b7fa-a48074350670	CEDON DRY SYRUP
8605a755-c9c9-47bd-8e74-301b0511f915	CEFAKIND 500
d27f7aa3-d898-4086-aedb-0d5f3856b098	CEREGROW ZS MULTIGRAIN CEREAL
a5993b00-c3df-42a8-898f-59a5a73d23b2	CERELAC STG 1 RICE
335ce321-8c28-46a2-aac5-0fe59fcf8d98	CERELAC STG 1 WHEAT APPLE
96b090d1-7020-4cce-ba41-535b4b9f636b	CERELAC STG 2 WHEAT APPLE CHERY
e7c59665-ce1d-470f-9879-8fecfeb8863e	CERELAC STG 4 MU DAL VEG
00040b0a-ef57-4fe3-91b8-e7e76e3f62a5	CERELAC STG 4 MU FRUIT 300GM
5197a505-ead8-408a-8386-e863ad08e87c	CERELAC STG 5 GRAIN FRUITS
c10d9b83-d1e1-4790-a4ee-1f8f275e0661	CERELAC STG 5 GRAIN VEGETA
0f5b0f9b-ebe0-4687-8f2a-050bc43348b1	CERELAC WHEAT
a16720fc-11e2-4fbe-839b-377c772b7ffe	cerelac wheat apple carrot
17ac4962-0a32-45be-807d-186bdde4fca1	CERELAC WHEAT RICEMIXED FRUIT
01c7d258-4cc3-4c2a-bcc9-a7e1559f6e5d	CETAPHIL BABY MILD BAR
e75b8597-1e37-4483-babc-789c7b883d79	CETAPHIL GENTLE CLEANSER
6c9b2594-9f7d-49a1-a4ae-93d6d1cb4ee8	CETAPHIL GENTLE SKIN CLENSER
dce22ec6-4c10-424b-bea4-5074f0ea95a0	CHESTON COLD
c9d45bee-86bb-4e51-bc8d-c44e1d1ed2d4	CILACAR  20 TAB
7a33b78c-1eb1-4af9-939c-04ceaf59fb83	CILOVIN 10 TAB
6a49099e-3678-497a-9131-1f1675fc28b2	CILOVIN T TAB
e24d1e3f-e3d8-4e85-9735-9cddd480f3f7	CIPLADIN OINT 10GM
e82d1ebb-ecd1-43fd-9cc7-d97994d846f5	CLINGEN  VAGINAL SUPP 7S
d572f4e9-363e-4b28-8b34-c300095fe9f3	CLINGEN 3 VAGINAL SUPP
bf0baeb9-5938-4f1c-836d-a48709a877f4	CLINGEN FORTE VIGINAL CAP
1613dfa5-9d2e-4753-93a9-7779edabcc47	CLINGEN WASH 100ML
81d4676d-3604-4118-bbb2-49d74aea1471	CLINSODENT POWDER 60GM
f5c1fa3e-2a6e-4449-85b9-b75e233a44fc	CLINXA A GEL 20GM
eb9ed71e-a3c3-4af7-90b3-4f3b7c06ec76	CLOBEN G CREAM 15GM
7f1c421f-8e44-44cf-a4ea-fc44b868163b	CLOBEN G CREAM 5GM
c5d79df7-b603-40a7-b990-00e179be1644	Clobetamil G
7cb48821-a731-42b9-be6a-3078a4cbdf2f	CLOHEX ADS  200ML M/W
51b5dfdb-0daa-407b-b8ba-4ffe8a4b9b1b	LACTIFIBER  1230GM
c1c81961-8e72-4b0b-bf1b-47959d67ae3a	CLOHEX MOUTH WASH 150ML
5be1f907-a517-471e-92f6-ed5605a44513	CLONATE OINT 20GM
04b880cb-b9a9-4bf0-956a-f9cab03bf9b8	CLOTRI-SOL LOTION
1305890c-2015-475d-a428-283807e5e953	COFSILS
4dd9ed06-ca5b-42b8-a303-85fbd6165cec	COLICAID DROPS
1681e3f7-9bb4-41d9-90d8-8f4340f05d8f	COLICURE DROPS
28b14629-93bb-42a8-baab-8d0907f16839	COMBIFLAM TAB 20S
1e714497-1fa6-4f8e-80f8-74a36e233c9d	COMBIHALE FB 200 RC
9428a9a4-3298-4bd5-8c7b-822058f3fa7f	COMBINASE AQ NASAL SPRAY
780eb7d1-6540-4ffb-a1ce-444740d4feeb	COMBIPAT STERILE OPTH SOL.
4cda9f38-c574-41ad-a7d0-f0b6dad59060	CORN CAP
95cddbd8-d65b-48cb-9152-e9f06b130be0	COTTON 25GM
ae184eb7-4f94-44cd-b42b-ce39bff9574e	COTTON 50 RAMARAJU
fa41d2f0-4561-4c3e-a274-9eabfa064c3f	COTTON JAYCOT 400/300GM
a3fe5bdf-786f-4ee3-a8c4-8be7feaaf0e7	COTTON WOOL 25
2469df48-a50e-4f76-b06c-4867cdbc9edb	COTTON WOOL 400G
697b051e-2dc9-4cef-aff1-6bcd767d583f	CPINK DROPS
3b485299-aecf-4468-b7b9-028c6729807f	CREMAFFIN PLUS 225ML
438042a8-aa2b-4799-bfad-58fc78e7f29c	CREPE BAND 10CM
f2a16dbc-d22a-43d1-8284-44367b3a3860	CREPE BAND 10CM( WELLNESS)
486ccc9a-dfed-422a-97fe-b79a17fdc538	CREPE BAND 15 CM
4d635b59-24bb-4482-87b9-025c427317d9	CREPE BANDAGE 6CM WELLNESS)
86cc037b-d66e-46ca-bba4-2f7f926acdd2	CYCLOPAM SYP
4860e73f-7271-420b-b2b0-9be213513357	D PROTEIN CHOCOLATE 200 GM
e8bb841e-e511-4dae-994e-84de8cdc793f	D PROTEIN ECO
73d9b5a1-7c22-4eb4-ad08-2e510de8884c	D PROTIN ECO 200
